key,subset,split,native_side,reader,outcome,resampling,disc_dice,disc_centre_offset,disc_centre_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,truth_disc_width,truth_disc_height,truth_disc_radius,note
test_bosch_p24_image2,bosch,test,1432,expert4,graded,"probabilities to native, bilinear, then thresholded",0.937507,6.273275,0.028996,-14.000000,-7.000000,-6.073264,212.000000,216.000000,108.174433,
test_bosch_p24_image2,bosch,test,1432,expert5,graded,"probabilities to native, bilinear, then thresholded",0.932714,8.691382,0.041012,-17.000000,-1.000000,-3.859883,215.000000,210.000000,105.961052,
test_bosch_p25_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.933556,8.020518,0.044814,7.000000,7.000000,2.163204,169.000000,187.000000,89.487653,
test_bosch_p25_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.937020,5.778868,0.029753,-12.000000,-15.000000,-5.463527,188.000000,209.000000,97.114384,
test_bosch_p25_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.961852,2.672017,0.014144,-11.000000,-2.000000,-2.808364,187.000000,196.000000,94.459221,
test_bosch_p25_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.939303,2.750115,0.014223,-15.000000,-6.000000,-5.026613,191.000000,200.000000,96.677470,
test_bosch_p25_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.921987,5.416318,0.027480,-24.000000,-11.000000,-6.899999,200.000000,205.000000,98.550856,
test_bosch_p25_image2,bosch,test,1441,expert1,graded,"probabilities to native, bilinear, then thresholded",0.959039,4.738508,0.026506,3.000000,6.000000,2.937677,173.000000,191.000000,89.386221,
test_bosch_p25_image2,bosch,test,1441,expert2,graded,"probabilities to native, bilinear, then thresholded",0.950077,0.194988,0.001006,-10.000000,-16.000000,-4.560777,186.000000,213.000000,96.884675,
test_bosch_p25_image2,bosch,test,1441,expert3,graded,"probabilities to native, bilinear, then thresholded",0.944119,5.516638,0.029199,-11.000000,1.000000,-2.142062,187.000000,196.000000,94.465960,
test_bosch_p25_image2,bosch,test,1441,expert4,graded,"probabilities to native, bilinear, then thresholded",0.936778,8.316942,0.043549,-2.000000,-9.000000,-3.165918,178.000000,206.000000,95.489816,
test_bosch_p25_image2,bosch,test,1441,expert5,graded,"probabilities to native, bilinear, then thresholded",0.896059,4.658320,0.022884,-21.000000,-24.000000,-9.455653,197.000000,221.000000,101.779551,
test_bosch_p26_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.953714,4.613994,0.021503,11.000000,13.000000,4.505591,215.000000,210.000000,107.286550,
test_bosch_p26_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.974697,3.529399,0.015987,6.000000,1.000000,1.409779,220.000000,222.000000,110.382362,
test_bosch_p26_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.981187,0.769577,0.003408,4.000000,-6.000000,-1.107820,222.000000,229.000000,112.899961,
test_bosch_p26_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.972360,3.676200,0.016310,2.000000,0.000000,-0.904640,224.000000,223.000000,112.696781,
test_bosch_p26_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.967455,4.675350,0.020981,-3.000000,6.000000,0.375054,229.000000,217.000000,111.417087,
test_bosch_p26_image2,bosch,test,1432,expert1,graded,"probabilities to native, bilinear, then thresholded",0.955089,5.284706,0.024629,13.000000,11.000000,4.177666,213.000000,210.000000,107.286550,
test_bosch_p26_image2,bosch,test,1432,expert2,graded,"probabilities to native, bilinear, then thresholded",0.976116,0.953054,0.004249,4.000000,-4.000000,-0.686115,222.000000,225.000000,112.150331,
test_bosch_p26_image2,bosch,test,1432,expert3,graded,"probabilities to native, bilinear, then thresholded",0.980259,1.136433,0.005027,3.000000,-8.000000,-1.575218,223.000000,229.000000,113.039435,
test_bosch_p26_image2,bosch,test,1432,expert4,graded,"probabilities to native, bilinear, then thresholded",0.964092,4.202979,0.018875,7.000000,-2.000000,0.125722,219.000000,223.000000,111.338494,
test_bosch_p26_image2,bosch,test,1432,expert5,graded,"probabilities to native, bilinear, then thresholded",0.949347,2.378563,0.010164,-3.000000,-18.000000,-5.550390,229.000000,239.000000,117.014606,
test_bosch_p27_image1,bosch,test,1432,expert1,graded,"probabilities to native, bilinear, then thresholded",0.968925,4.664368,0.021831,-1.000000,-3.000000,0.653511,217.000000,218.000000,106.830158,
test_bosch_p27_image1,bosch,test,1432,expert2,graded,"probabilities to native, bilinear, then thresholded",0.970909,3.945491,0.018005,-3.000000,-2.000000,-2.083924,219.000000,217.000000,109.567593,
test_bosch_p27_image1,bosch,test,1432,expert3,graded,"probabilities to native, bilinear, then thresholded",0.965821,2.011895,0.009051,-1.000000,-9.000000,-3.664543,217.000000,224.000000,111.148212,
test_bosch_p27_image1,bosch,test,1432,expert4,graded,"probabilities to native, bilinear, then thresholded",0.962101,3.325913,0.015098,-2.000000,-10.000000,-2.661976,218.000000,225.000000,110.145644,
test_bosch_p27_image1,bosch,test,1432,expert5,graded,"probabilities to native, bilinear, then thresholded",0.966725,2.031782,0.009319,-6.000000,2.000000,-1.529089,222.000000,213.000000,109.012757,
test_bosch_p27_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.953368,2.109183,0.010243,10.000000,2.000000,4.738722,204.000000,214.000000,102.956484,
test_bosch_p27_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.973114,2.761871,0.012944,3.000000,-3.000000,1.008164,211.000000,219.000000,106.687042,
test_bosch_p27_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.968412,0.407620,0.001834,-4.000000,-9.000000,-3.457302,218.000000,225.000000,111.152507,
test_bosch_p27_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.951661,5.507339,0.024692,-6.000000,-10.000000,-3.824683,220.000000,226.000000,111.519889,
test_bosch_p27_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.937969,2.956191,0.012935,-11.000000,-16.000000,-6.577909,225.000000,232.000000,114.273115,
test_bosch_p28_image1,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, then thresholded",0.947623,8.588116,0.039556,-5.000000,-5.000000,-1.357302,216.000000,223.000000,108.556292,
test_bosch_p28_image1,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, then thresholded",0.946938,1.112638,0.004921,-13.000000,-10.000000,-5.847484,224.000000,228.000000,113.046474,
test_bosch_p28_image1,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, then thresholded",,,,,,,,,,
test_bosch_p28_image1,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, then thresholded",0.961107,5.197664,0.023768,-2.000000,-7.000000,-2.144677,213.000000,225.000000,109.343668,
test_bosch_p28_image1,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, then thresholded",0.930416,1.926054,0.008379,-17.000000,-15.000000,-7.737935,228.000000,233.000000,114.936926,
test_bosch_p28_image2,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, then thresholded",0.969914,4.124110,0.019501,-2.000000,2.000000,0.266074,213.000000,214.000000,105.741531,
test_bosch_p28_image2,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, then thresholded",0.956237,3.905517,0.017681,-8.000000,-5.000000,-4.435299,219.000000,221.000000,110.442903,
test_bosch_p28_image2,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, then thresholded",0.959348,1.186928,0.005375,-5.000000,-10.000000,-4.400708,216.000000,226.000000,110.408312,
test_bosch_p28_image2,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, then thresholded",0.950098,1.358833,0.006101,-3.000000,-5.000000,-5.356617,214.000000,221.000000,111.364221,
test_bosch_p28_image2,bosch,test,1440,expert5,graded,"probabilities to native, bilinear, then thresholded",0.964015,2.124256,0.009721,0.000000,-10.000000,-3.253065,211.000000,226.000000,109.260670,
test_bosch_p29_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.951091,1.151949,0.006314,4.000000,15.000000,4.495543,185.000000,177.000000,91.215690,
test_bosch_p29_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.967557,1.028518,0.005374,-6.000000,6.000000,0.018293,195.000000,186.000000,95.692940,
test_bosch_p29_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.962250,1.602330,0.008061,-4.000000,-12.000000,-3.680654,193.000000,204.000000,99.391888,
test_bosch_p29_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.947372,2.382680,0.011814,-15.000000,-5.000000,-5.133610,204.000000,197.000000,100.844844,
test_bosch_p29_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.934004,4.918265,0.024050,-14.000000,-14.000000,-6.539471,203.000000,206.000000,102.250704,
test_bosch_p29_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.962265,2.544044,0.013612,5.000000,10.000000,3.003805,188.000000,182.000000,93.446215,
test_bosch_p29_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.973794,2.487941,0.012771,-2.000000,-3.000000,-0.957274,195.000000,195.000000,97.407295,
test_bosch_p29_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.978106,2.607326,0.013327,1.000000,-5.000000,-1.369781,192.000000,197.000000,97.819801,
test_bosch_p29_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.969229,3.882063,0.020020,3.000000,-5.000000,-0.503625,190.000000,197.000000,96.953645,
test_bosch_p29_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.964196,3.969607,0.019894,-4.000000,-11.000000,-3.319055,197.000000,203.000000,99.769076,
test_bosch_p30_image1,bosch,test,1439,expert1,graded,"probabilities to native, bilinear, then thresholded",0.974465,2.382430,0.011916,0.000000,4.000000,1.706446,190.000000,212.000000,99.968281,
test_bosch_p30_image1,bosch,test,1439,expert2,graded,"probabilities to native, bilinear, then thresholded",0.964052,1.461705,0.006934,-6.000000,-6.000000,-3.723075,196.000000,222.000000,105.397802,
test_bosch_p30_image1,bosch,test,1439,expert3,graded,"probabilities to native, bilinear, then thresholded",0.975170,0.388893,0.001879,0.000000,-9.000000,-1.824464,190.000000,225.000000,103.499191,
test_bosch_p30_image1,bosch,test,1439,expert4,graded,"probabilities to native, bilinear, then thresholded",0.969463,3.059019,0.014632,-2.000000,-15.000000,-2.855763,192.000000,231.000000,104.530491,
test_bosch_p30_image1,bosch,test,1439,expert5,graded,"probabilities to native, bilinear, then thresholded",0.954319,2.699007,0.012696,-7.000000,-14.000000,-4.617752,197.000000,230.000000,106.292479,
test_bosch_p30_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, then thresholded",0.955790,4.629712,0.023274,10.000000,1.000000,2.783715,182.000000,215.000000,99.462319,
test_bosch_p30_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, then thresholded",0.964836,3.113059,0.014835,-5.000000,-9.000000,-2.675027,197.000000,225.000000,104.921061,
test_bosch_p30_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, then thresholded",0.965353,4.000755,0.019335,1.000000,-9.000000,-1.214706,191.000000,225.000000,103.460741,
test_bosch_p30_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, then thresholded",0.953505,7.289485,0.034514,-5.000000,-15.000000,-3.356933,197.000000,231.000000,105.602968,
test_bosch_p30_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, then thresholded",0.956641,6.036696,0.028611,-9.000000,-8.000000,-3.248366,201.000000,224.000000,105.494401,
test_forus_100,forus,test,1899,expert1,graded,"probabilities to native, bilinear, then thresholded",0.934637,8.552675,0.026297,-23.000000,-29.000000,-9.563486,308.000000,352.000000,162.613885,
test_forus_100,forus,test,1899,expert2,graded,"probabilities to native, bilinear, then thresholded",0.975442,1.985982,0.006363,-7.000000,-9.000000,-3.002849,292.000000,332.000000,156.053248,
test_forus_100,forus,test,1899,expert3,graded,"probabilities to native, bilinear, then thresholded",0.972670,1.960058,0.006231,-7.000000,-14.000000,-4.226998,292.000000,337.000000,157.277397,
test_forus_100,forus,test,1899,expert4,graded,"probabilities to native, bilinear, then thresholded",0.975601,1.779265,0.005713,-18.000000,-12.000000,-2.659794,303.000000,335.000000,155.710192,
test_forus_100,forus,test,1899,expert5,graded,"probabilities to native, bilinear, then thresholded",0.934637,8.552675,0.026297,-23.000000,-29.000000,-9.563486,308.000000,352.000000,162.613885,
test_forus_101,forus,test,1899,expert1,graded,"probabilities to native, bilinear, then thresholded",0.971009,2.335273,0.006818,-6.000000,-14.000000,-4.582689,314.000000,375.000000,171.250824,
test_forus_101,forus,test,1899,expert2,graded,"probabilities to native, bilinear, then thresholded",0.980075,0.818116,0.002437,-10.000000,-1.000000,-1.215006,318.000000,362.000000,167.883141,
test_forus_101,forus,test,1899,expert3,graded,"probabilities to native, bilinear, then thresholded",0.979945,0.224858,0.000664,-4.000000,-7.000000,-2.536074,312.000000,368.000000,169.204209,
test_forus_101,forus,test,1899,expert4,graded,"probabilities to native, bilinear, then thresholded",0.969492,2.282732,0.006709,-4.000000,-1.000000,-3.446018,312.000000,362.000000,170.114153,
test_forus_101,forus,test,1899,expert5,graded,"probabilities to native, bilinear, then thresholded",0.971009,2.335273,0.006818,-6.000000,-14.000000,-4.582689,314.000000,375.000000,171.250824,
test_forus_102,forus,test,1899,expert1,graded,"probabilities to native, bilinear, then thresholded",0.965500,2.393316,0.007385,-6.000000,-10.000000,-4.589888,301.000000,342.000000,162.043263,
test_forus_102,forus,test,1899,expert2,graded,"probabilities to native, bilinear, then thresholded",0.973094,4.202814,0.013078,1.000000,-14.000000,-3.229759,294.000000,346.000000,160.683135,
test_forus_102,forus,test,1899,expert3,graded,"probabilities to native, bilinear, then thresholded",0.977118,3.399637,0.010568,-2.000000,-13.000000,-3.394096,297.000000,345.000000,160.847472,
test_forus_102,forus,test,1899,expert4,graded,"probabilities to native, bilinear, then thresholded",0.967938,7.141095,0.022508,5.000000,-10.000000,-1.184255,290.000000,342.000000,158.637631,
test_forus_102,forus,test,1899,expert5,graded,"probabilities to native, bilinear, then thresholded",0.965500,2.393316,0.007385,-6.000000,-10.000000,-4.589888,301.000000,342.000000,162.043263,
test_forus_103,forus,test,1899,expert1,graded,"probabilities to native, bilinear, then thresholded",0.947201,1.812943,0.005329,-5.000000,-22.000000,-8.397349,304.000000,378.000000,170.113217,
test_forus_103,forus,test,1899,expert2,graded,"probabilities to native, bilinear, then thresholded",0.971532,2.585962,0.007821,-5.000000,-4.000000,-3.596494,304.000000,360.000000,165.312362,
test_forus_103,forus,test,1899,expert3,graded,"probabilities to native, bilinear, then thresholded",0.985021,1.117189,0.003497,6.000000,1.000000,2.001380,293.000000,355.000000,159.714488,
test_forus_103,forus,test,1899,expert4,graded,"probabilities to native, bilinear, then thresholded",0.963550,9.113061,0.027904,2.000000,-1.000000,-1.574867,297.000000,357.000000,163.290735,
test_forus_103,forus,test,1899,expert5,graded,"probabilities to native, bilinear, then thresholded",0.947201,1.812943,0.005329,-5.000000,-22.000000,-8.397349,304.000000,378.000000,170.113217,
test_forus_104,forus,test,1899,expert1,graded,"probabilities to native, bilinear, then thresholded",0.946233,6.172110,0.019272,-2.000000,-27.000000,-7.170673,297.000000,344.000000,160.128494,
test_forus_104,forus,test,1899,expert2,graded,"probabilities to native, bilinear, then thresholded",0.956843,3.710455,0.011625,-7.000000,-16.000000,-6.627070,302.000000,333.000000,159.584891,
